prefix,registration_group,publisher_code,item_number,check_digit,isbn
978,1,599,90111,0,9781599901110
978,1,423,10147,0,9781423101470
978,0,062,02651,0,9780062026510
978,0,609,80791,0,9780609807910
978,0,440,77903,0,9780440779030
978,0,375,85611,0,9780375856110
978,0,061,21468,0,9780061214680
978,0,439,70910,0,9780439709100
978,0,142,50153,0,9780142501530
978,0,316,13291,0,9780316132910
978,1,416,90354,0,9781416903540
978,0,618,68308,0,9780618683080
978,0,061,86971,0,9780061869710
978,0,375,82826,0,9780375828260
978,0,738,70392,0,9780738703920
978,0,062,01204,0,9780062012040
978,0,670,01131,0,9780670011310
978,0,525,42367,0,9780525423670
978,0,062,23579,0,9780062235790
978,0,689,86911,0,9780689869110
978,0,064,47183,0,9780064471830
978,1,250,09525,0,9781250095250
978,0,007,32599,0,9780007325990
978,0,060,51957,0,9780060519570
978,0,399,25661,0,9780399256610
978,1,423,16823,0,9781423168230
978,0,062,02648,0,9780062026480
978,0,805,09925,0,9780805099250
978,0,763,61899,0,9780763618990
978,0,525,42563,0,9780525425630
978,0,316,90573,0,9780316905730
978,0,062,31833,0,9780062318330
978,0,545,06039,0,9780545060390
978,0,316,01233,0,9780316012330
978,0,385,73398,0,9780385733980
978,0,439,24419,0,9780439244190
978,0,679,64419,0,9780679644190
978,0,062,27878,0,9780062278780
978,1,423,14434,0,9781423144340
978,1,423,12166,0,9781423121660
978,0,062,31715,0,9780062317150
978,0,060,73756,0,9780060737560
978,0,805,09925,0,9780805099250
978,0,763,63016,0,9780763630160
978,0,060,01238,0,9780060012380
978,0,374,31642,0,9780374316420
978,0,061,05993,0,9780061059930
978,1,416,98943,0,9781416989430
978,0,545,29841,0,9780545298410
978,1,416,98943,0,9781416989430
978,1,402,78404,0,9781402784040
978,1,423,16162,0,9781423161620
978,0,553,26922,0,9780553269220
978,0,547,95921,0,9780547959210
978,0,062,22410,0,9780062224100
978,1,416,91204,0,9781416912040
978,0,375,86668,0,9780375866680
978,0,670,01183,0,9780670011830
978,0,374,34668,0,9780374346680
978,0,316,04010,0,9780316040100
978,0,671,02346,0,9780671023460
978,0,061,56616,0,9780061566160
978,0,545,65475,0,9780545654750
978,0,525,47893,0,9780525478930
978,0,803,73855,0,9780803738550
978,0,545,04060,0,9780545040600
978,0,060,17725,0,9780060177250
978,0,316,04478,0,9780316044780
978,0,802,72086,0,9780802720860
978,0,062,01201,0,9780062012010
978,0,316,12584,0,9780316125840
978,0,385,73859,0,9780385738590
978,0,812,55070,0,9780812550700
978,0,152,05086,0,9780152050860
978,0,679,64419,0,9780679644190
978,0,060,51957,0,9780060519570
978,0,385,61351,0,9780385613510
978,1,595,14320,0,9781595143200
978,1,406,33116,0,9781406331160
978,1,442,46595,0,9781442465950
978,0,440,44251,0,9780440442510
978,0,802,72086,0,9780802720860
978,0,439,40558,0,9780439405580
978,0,060,88546,0,9780060885460
978,0,060,88734,0,9780060887340
978,0,965,47603,0,9780965476030
978,0,385,90517,0,9780385905170
978,0,373,21014,0,9780373210140
978,0,312,36747,0,9780312367470
978,1,416,97177,0,9781416971770
978,0,061,79703,0,9780061797030
978,0,062,21707,0,9780062217070
978,0,316,07706,0,9780316077060
978,0,399,25619,0,9780399256190
978,0,803,73495,0,9780803734950
978,0,142,50108,0,9780142501080
978,0,373,21027,0,9780373210270
978,0,803,73474,0,9780803734740
978,1,904,44249,0,9781904442490
978,0,152,06312,0,9780152063120
978,0,375,82673,0,9780375826730
978,0,061,66277,0,9780061662770
978,0,440,22753,0,9780440227530
978,0,060,73942,0,9780060739420
978,1,442,42202,0,9781442422020
978,0,553,15434,0,9780553154340
978,0,385,73915,0,9780385739150
978,0,316,01127,0,9780316011270
978,0,888,99416,0,9780888994160
978,1,416,97450,0,9781416974500
978,0,448,44586,0,9780448445860
978,0,316,00097,0,9780316000970
978,0,439,54528,0,9780439545280
978,1,599,90051,0,9781599900510
978,0,316,01368,0,9780316013680
978,0,671,02735,0,9780671027350
978,0,060,09615,0,9780060096150
978,0,670,01110,0,9780670011100
978,0,373,21057,0,9780373210570
978,0,062,23566,0,9780062235660
978,0,142,40612,0,9780142406120
978,0,399,25057,0,9780399250570
978,0,744,58327,0,9780744583270
978,0,060,09336,0,9780060093360
978,0,965,47603,0,9780965476030
978,0,525,47881,0,9780525478810
978,0,062,11869,0,9780062118690
978,0,553,37593,0,9780553375930
978,0,062,07104,0,9780062071040
978,0,316,73516,0,9780316735160
978,0,763,62260,0,9780763622600
978,0,955,94468,0,9780955944680
978,0,316,00985,0,9780316009850
978,0,316,15630,0,9780316156300
978,1,250,00632,0,9781250006320
978,0,307,93189,0,9780307931890
978,0,439,78597,0,9780439785970
978,0,786,83894,0,9780786838940
978,0,061,23896,0,9780061238960
978,0,689,83908,0,9780689839080
978,0,316,15630,0,9780316156300
978,0,545,01009,0,9780545010090
978,0,060,56225,0,9780060562250
978,0,152,05311,0,9780152053110
978,0,060,08209,0,9780060082090
978,0,373,21057,0,9780373210570
978,0,385,73859,0,9780385738590
978,0,955,94468,0,9780955944680
978,1,595,14320,0,9781595143200
978,0,316,13403,0,9780316134030
978,0,062,39218,0,9780062392180
978,1,423,11950,0,9781423119500
978,0,375,83365,0,9780375833650
978,0,689,86362,0,9780689863620
978,1,416,52040,0,9781416520400
978,1,250,00632,0,9781250006320
978,0,689,84892,0,9780689848920
978,0,316,05159,0,9780316051590
978,0,142,40371,0,9780142403710
978,0,747,59415,0,9780747594150
978,0,670,01147,0,9780670011470
978,0,545,01022,0,9780545010220
978,0,689,87121,0,9780689871210
978,0,060,73949,0,9780060739490
978,1,416,97453,0,9781416974530
978,1,741,66448,0,9781741664480
978,0,786,83918,0,9780786839180
978,0,553,38304,0,9780553383040
978,0,439,70370,0,9780439703700
978,0,375,87042,0,9780375870420
978,0,385,73535,0,9780385735350
978,0,316,91148,0,9780316911480
978,0,061,72891,0,9780061728910
978,0,007,32599,0,9780007325990
978,0,064,40478,0,9780064404780
978,0,060,58936,0,9780060589360
978,0,441,01240,0,9780441012400
978,0,786,85148,0,9780786851480
978,0,441,01029,0,9780441010290
978,0,441,00583,0,9780441005830
978,0,152,06312,0,9780152063120
978,0,786,85686,0,9780786856860
978,1,416,98940,0,9781416989400
978,0,008,25045,0,9780008250450
978,0,743,43735,0,9780743437350
978,1,406,50106,0,9781406501060
978,0,316,70134,0,9780316701340
978,0,316,05778,0,9780316057780
978,0,547,24804,0,9780547248040
978,0,399,16030,0,9780399160300
978,0,060,51957,0,9780060519570
978,0,060,75165,0,9780060751650
978,0,689,84892,0,9780689848920
978,0,738,71868,0,9780738718680
978,0,316,00097,0,9780316000970
978,1,423,11639,0,9781423116390
978,0,152,06396,0,9780152063960
978,0,439,92550,0,9780439925500
978,0,857,53202,0,9780857532020
978,0,312,65025,0,9780312650250
978,0,439,67996,0,9780439679960
978,0,374,35138,0,9780374351380
978,0,803,73306,0,9780803733060
978,0,808,55304,0,9780808553040
978,0,060,75736,0,9780060757360
978,0,060,52996,0,9780060529960
978,0,152,04693,0,9780152046930
978,0,440,99371,0,9780440993710
978,1,423,11070,0,9781423110700
978,0,679,88918,0,9780679889180
978,0,061,56616,0,9780061566160
978,0,062,00233,0,9780062002330
978,0,373,21006,0,9780373210060
978,0,062,08190,0,9780062081900
978,1,453,86095,0,9781453860950
978,1,847,38682,0,9781847386820
978,0,060,56623,0,9780060566230
978,0,061,62632,0,9780061626320
978,0,525,47893,0,9780525478930
978,0,061,99618,0,9780061996180
978,0,316,00096,0,9780316000960
978,0,061,98584,0,9780061985840
978,0,375,91375,0,9780375913750
978,0,062,12436,0,9780062124360
978,0,062,01199,0,9780062011990
978,1,626,72095,0,9781626720950
978,0,547,24804,0,9780547248040
978,0,525,42329,0,9780525423290
978,1,484,71577,0,9781484715770
978,1,904,44249,0,9781904442490
978,0,375,83487,0,9780375834870
978,1,442,47428,0,9781442474280
978,0,062,11462,0,9780062114620
978,1,429,98193,0,9781429981930
978,0,061,72891,0,9780061728910
978,0,385,74360,0,9780385743600
978,0,060,73408,0,9780060734080
978,1,935,61804,0,9781935618040
978,1,423,12131,0,9781423121310
978,0,425,19892,0,9780425198920
978,0,060,75736,0,9780060757360
978,1,862,30138,0,9781862301380
978,0,062,11462,0,9780062114620
978,0,545,28416,0,9780545284160
978,0,439,48840,0,9780439488400
978,1,406,50106,0,9781406501060
978,0,439,27264,0,9780439272640
978,0,373,21005,0,9780373210050
978,0,374,34668,0,9780374346680
978,0,552,55571,0,9780552555710
978,0,805,09252,0,9780805092520
978,1,455,50306,0,9781455503060
978,0,062,00103,0,9780062001030
978,8,423,64899,0,9788423648990
978,0,525,42156,0,9780525421560
978,0,061,56156,0,9780061561560
978,0,060,76621,0,9780060766210
978,0,061,72891,0,9780061728910
978,0,385,73359,0,9780385733590
978,0,435,12212,0,9780435122120
978,1,595,14084,0,9781595140840
978,0,142,40425,0,9780142404250
978,0,545,05474,0,9780545054740
978,0,738,71370,0,9780738713700
978,0,553,49664,0,9780553496640
978,0,808,55304,0,9780808553040
978,0,394,82038,0,9780394820380
978,0,340,89361,0,9780340893610
978,1,606,84058,0,9781606840580
978,1,416,93640,0,9781416936400
978,0,061,11906,0,9780061119060
978,0,395,13719,0,9780395137190
978,0,679,87925,0,9780679879250
978,0,152,04565,0,9780152045650
978,0,441,00583,0,9780441005830
978,0,439,82911,0,9780439829110
978,1,442,41334,0,9781442413340
978,0,545,05474,0,9780545054740
978,0,061,98588,0,9780061985880
978,0,062,01454,0,9780062014540
978,0,440,42170,0,9780440421700
978,0,385,72937,0,9780385729370
978,0,689,84158,0,9780689841580
978,0,439,96809,0,9780439968090
978,0,316,04010,0,9780316040100
978,1,905,29496,0,9781905294960
978,0,439,79146,0,9780439791460
978,1,423,16823,0,9781423168230
978,0,062,28568,0,9780062285680
978,1,442,41315,0,9781442413150
978,1,606,84058,0,9781606840580
978,0,060,09748,0,9780060097480
978,0,062,28564,0,9780062285640
978,1,741,66135,0,9781741661350
978,1,416,91428,0,9781416914280
978,0,316,12238,0,9780316122380
978,0,802,72086,0,9780802720860
978,0,316,12238,0,9780316122380
978,0,448,44586,0,9780448445860
978,0,803,73474,0,9780803734740
978,0,060,75165,0,9780060751650
978,0,439,36678,0,9780439366780
978,0,448,44586,0,9780448445860
978,0,439,44173,0,9780439441730
978,0,060,72514,0,9780060725140
978,0,062,01456,0,9780062014560
978,1,451,63575,0,9781451635750
978,0,440,77903,0,9780440779030
978,0,061,56617,0,9780061566170
978,0,738,70392,0,9780738703920
978,0,689,83908,0,9780689839080
978,0,374,37993,0,9780374379930
978,0,525,42156,0,9780525421560
978,0,062,32718,0,9780062327180
978,0,060,57581,0,9780060575810
978,0,763,62812,0,9780763628120
978,0,451,22573,0,9780451225730
978,0,671,72940,0,9780671729400
978,0,064,40369,0,9780064403690
978,1,442,47205,0,9781442472050
978,1,442,41318,0,9781442413180
978,0,385,61346,0,9780385613460
978,0,060,09618,0,9780060096180
978,0,061,72082,0,9780061720820
978,1,416,97453,0,9781416974530
978,0,758,26693,0,9780758266930
978,0,307,93189,0,9780307931890
978,0,152,05311,0,9780152053110
978,1,416,91430,0,9781416914300
978,0,689,85544,0,9780689855440
978,0,060,76624,0,9780060766240
978,0,439,85802,0,9780439858020
978,0,375,82826,0,9780375828260
978,0,060,59016,0,9780060590160
978,0,312,59097,0,9780312590970
978,1,423,12131,0,9781423121310
978,1,416,91204,0,9781416912040
978,1,904,44249,0,9781904442490
978,0,399,25693,0,9780399256930
978,0,060,09609,0,9780060096090
978,0,803,73462,0,9780803734620
978,0,553,49664,0,9780553496640
978,0,439,47429,0,9780439474290
978,0,060,09618,0,9780060096180
978,0,060,87416,0,9780060874160
978,0,689,86538,0,9780689865380
978,0,553,21317,0,9780553213170
978,0,142,40001,0,9780142400010
978,0,142,50153,0,9780142501530
978,0,142,30152,0,9780142301520
978,1,595,14337,0,9781595143370
978,0,061,96955,0,9780061969550
978,0,525,47881,0,9780525478810
978,0,375,83695,0,9780375836950
978,0,060,54144,0,9780060541440
978,0,061,34572,0,9780061345720
978,0,061,98588,0,9780061985880
978,0,312,57594,0,9780312575940
978,0,375,80681,0,9780375806810
978,0,590,92068,0,9780590920680
978,0,808,51696,0,9780808516960
978,0,061,56156,0,9780061561560
978,0,060,58936,0,9780060589360
978,1,416,96824,0,9781416968240
978,1,906,42714,0,9781906427140
978,0,803,73497,0,9780803734970
978,1,935,61804,0,9781935618040
978,0,060,54075,0,9780060540750
978,1,599,90342,0,9781599903420
978,0,007,20230,0,9780007202300
978,0,060,88546,0,9780060885460
978,0,312,56904,0,9780312569040
978,0,440,22753,0,9780440227530
978,1,416,97588,0,9781416975880
978,0,618,68308,0,9780618683080
978,0,552,55265,0,9780552552650
978,0,689,80699,0,9780689806990
978,1,606,84057,0,9781606840570
978,0,374,38472,0,9780374384720
978,0,316,05781,0,9780316057810
978,0,061,28440,0,9780061284400
978,0,312,65627,0,9780312656270
978,0,316,13403,0,9780316134030
978,0,739,35236,0,9780739352360
978,0,060,51957,0,9780060519570
978,1,416,97586,0,9781416975860
978,0,316,01456,0,9780316014560
978,1,741,66135,0,9781741661350
978,0,671,67069,0,9780671670690
978,0,316,90573,0,9780316905730
978,0,316,12726,0,9780316127260
978,0,060,53399,0,9780060533990
978,0,955,94468,0,9780955944680
978,0,316,13412,0,9780316134120
978,0,399,16030,0,9780399160300
978,0,440,23816,0,9780440238160
978,1,906,42714,0,9781906427140
978,1,416,96397,0,9781416963970
978,1,847,38682,0,9781847386820
978,0,805,07668,0,9780805076680
978,0,142,40001,0,9780142400010
978,1,595,14337,0,9781595143370
978,1,606,84058,0,9781606840580
978,0,440,90057,0,9780440900570
978,0,060,56225,0,9780060562250
978,1,416,95010,0,9781416950100
978,0,316,23447,0,9780316234470
978,0,440,20814,0,9780440208140
978,0,440,43988,0,9780440439880
978,1,442,42202,0,9781442422020
978,1,595,14199,0,9781595141990
978,0,689,86821,0,9780689868210
978,0,374,34668,0,9780374346680
978,0,689,87534,0,9780689875340
978,0,316,21310,0,9780316213100
978,1,907,41105,0,9781907411050
978,0,786,83661,0,9780786836610
978,0,316,90575,0,9780316905750
978,0,439,87402,0,9780439874020
978,1,250,06056,0,9781250060560
978,0,375,99067,0,9780375990670
978,0,441,01240,0,9780441012400
978,0,439,82912,0,9780439829120
978,0,062,07107,0,9780062071070
978,0,061,28447,0,9780061284470
978,0,670,01147,0,9780670011470
978,0,060,83577,0,9780060835770
978,1,595,14250,0,9781595142500
978,0,689,87237,0,9780689872370
978,0,451,52883,0,9780451528830
978,1,400,03105,0,9781400031050
978,0,451,47470,0,9780451474700
978,1,416,91204,0,9781416912040
978,0,385,73859,0,9780385738590
978,0,142,40739,0,9780142407390
978,0,316,00097,0,9780316000970
978,0,316,00097,0,9780316000970
978,1,582,34991,0,9781582349910
978,0,141,31089,0,9780141310890
978,0,545,01009,0,9780545010090
978,0,689,84092,0,9780689840920
978,1,416,97170,0,9781416971700
978,0,553,26215,0,9780553262150
978,0,439,82911,0,9780439829110
978,0,060,51960,0,9780060519600
978,0,374,34946,0,9780374349460
978,0,061,14098,0,9780061140980
978,0,316,19008,0,9780316190080
978,0,689,87534,0,9780689875340
978,0,060,58936,0,9780060589360
978,0,451,21995,0,9780451219950
978,0,670,78560,0,9780670785600
978,1,599,90338,0,9781599903380
978,0,064,40021,0,9780064400210
978,0,449,81844,0,9780449818440
978,0,316,01233,0,9780316012330
978,0,142,40245,0,9780142402450
978,0,061,21465,0,9780061214650
978,1,423,17512,0,9781423175120
978,1,416,98579,0,9781416985790
978,0,316,08424,0,9780316084240
978,0,061,65926,0,9780061659260
978,0,441,00865,0,9780441008650
978,0,399,25048,0,9780399250480
978,0,061,21468,0,9780061214680
978,0,062,02469,0,9780062024690
978,1,477,82384,0,9781477823840
978,0,385,72937,0,9780385729370
978,0,439,02348,0,9780439023480
978,0,375,83657,0,9780375836570
978,0,061,34572,0,9780061345720
978,0,375,82820,0,9780375828200
978,0,441,00865,0,9780441008650
978,0,545,05474,0,9780545054740
978,1,423,12130,0,9781423121300
978,0,440,42170,0,9780440421700
978,0,061,77985,0,9780061779850
978,0,552,54892,0,9780552548920
978,0,060,89032,0,9780060890320
978,0,385,73794,0,9780385737940
978,0,316,13291,0,9780316132910
978,0,062,24009,0,9780062240090
978,0,064,40021,0,9780064400210
978,0,689,83911,0,9780689839110
978,0,670,01088,0,9780670010880
978,0,061,56616,0,9780061566160
978,0,545,28416,0,9780545284160
978,0,385,73875,0,9780385738750
978,0,062,31715,0,9780062317150
978,0,385,73208,0,9780385732080
978,0,399,24455,0,9780399244550
978,1,741,66129,0,9781741661290
978,0,689,87856,0,9780689878560
978,0,689,85554,0,9780689855540
978,0,385,52122,0,9780385521220
978,0,062,28564,0,9780062285640
978,0,152,04565,0,9780152045650
978,0,439,96809,0,9780439968090
978,0,399,25616,0,9780399256160
978,1,416,98331,0,9781416983310
978,0,451,22090,0,9780451220900
978,1,406,50107,0,9781406501070
978,0,451,21995,0,9780451219950
978,0,451,23672,0,9780451236720
978,1,933,71855,0,9781933718550
978,0,786,85692,0,9780786856920
978,0,385,73398,0,9780385733980
978,0,316,06805,0,9780316068050
978,1,408,81045,0,9781408810450
978,0,316,11500,0,9780316115000
978,0,385,32328,0,9780385323280
978,0,786,81418,0,9780786814180
978,1,416,95417,0,9781416954170
978,1,606,41042,0,9781606410420
978,0,553,26215,0,9780553262150
978,1,905,29496,0,9781905294960
978,0,545,32700,0,9780545327000
978,1,595,14398,0,9781595143980
978,0,440,90057,0,9780440900570
978,0,689,86519,0,9780689865190
978,1,484,70528,0,9781484705280
978,0,064,41012,0,9780064410120
978,0,545,02789,0,9780545027890
978,0,061,34572,0,9780061345720
978,0,316,91213,0,9780316912130
978,0,152,06385,0,9780152063850
978,0,062,07113,0,9780062071130
978,0,435,12212,0,9780435122120
978,0,439,02350,0,9780439023500
978,0,399,25613,0,9780399256130
978,1,423,10147,0,9781423101470
978,0,525,47893,0,9780525478930
978,0,345,49517,0,9780345495170
978,0,439,54527,0,9780439545270
978,0,399,25693,0,9780399256930
978,1,451,66821,0,9781451668210
978,0,857,53202,0,9780857532020
978,0,061,79703,0,9780061797030
978,0,142,50059,0,9780142500590
978,1,416,98448,0,9781416984480
978,0,061,13223,0,9780061132230
978,0,312,36028,0,9780312360280
978,0,060,88208,0,9780060882080
978,0,803,73909,0,9780803739090
978,1,595,14337,0,9781595143370
978,0,439,85626,0,9780439856260
978,0,552,55265,0,9780552552650
978,0,812,55070,0,9780812550700
978,0,060,57736,0,9780060577360
978,0,060,01238,0,9780060012380
978,1,423,10837,0,9781423108370
978,0,738,70392,0,9780738703920
978,0,316,15630,0,9780316156300
978,0,671,72946,0,9780671729460
978,1,416,91417,0,9781416914170
978,0,316,06805,0,9780316068050
978,0,525,42243,0,9780525422430
978,0,064,41034,0,9780064410340
978,0,689,86538,0,9780689865380
978,0,439,82911,0,9780439829110
978,0,425,19892,0,9780425198920
978,0,395,13719,0,9780395137190
978,0,060,77625,0,9780060776250
978,0,316,13407,0,9780316134070
978,0,007,19148,0,9780007191480
978,0,399,25265,0,9780399252650
978,0,061,68942,0,9780061689420
978,0,439,06487,0,9780439064870
978,0,553,21314,0,9780553213140
978,0,060,72450,0,9780060724500
978,0,316,04267,0,9780316042670
978,0,399,16361,0,9780399163610
978,0,316,02506,0,9780316025060
978,1,416,98943,0,9781416989430
978,0,061,76763,0,9780061767630
978,0,786,81658,0,9780786816580
978,0,671,72945,0,9780671729450
978,0,808,55304,0,9780808553040
978,0,689,87856,0,9780689878560
978,0,061,92126,0,9780061921260
978,0,142,40059,0,9780142400590
978,0,312,59097,0,9780312590970
978,0,553,21319,0,9780553213190
978,1,741,66302,0,9781741663020
978,1,416,95356,0,9781416953560
978,1,442,40906,0,9781442409060
978,1,423,10837,0,9781423108370
978,1,416,95359,0,9781416953590
978,1,741,66302,0,9781741663020
978,0,385,74356,0,9780385743560
978,1,741,66302,0,9781741663020
978,1,416,97895,0,9781416978950
978,0,374,35138,0,9780374351380
978,0,786,85692,0,9780786856920
978,0,062,04855,0,9780062048550
978,0,399,25645,0,9780399256450
978,0,451,22090,0,9780451220900
978,0,786,85148,0,9780786851480
978,0,803,73306,0,9780803733060
978,0,061,56156,0,9780061561560
978,0,140,38966,0,9780140389660
978,0,064,47345,0,9780064473450
978,0,061,76763,0,9780061767630
978,0,552,56252,0,9780552562520
978,0,425,19892,0,9780425198920
978,0,440,90057,0,9780440900570
978,0,061,68942,0,9780061689420
978,0,810,99359,0,9780810993590
978,1,416,90354,0,9781416903540
978,0,441,01240,0,9780441012400
978,0,525,47812,0,9780525478120
978,0,385,73763,0,9780385737630
978,0,062,00394,0,9780062003940
978,1,416,95356,0,9781416953560
978,0,803,73720,0,9780803737200
978,0,316,04010,0,9780316040100
978,0,375,87042,0,9780375870420
978,1,416,91428,0,9781416914280
978,0,689,86913,0,9780689869130
978,0,060,88738,0,9780060887380
978,0,375,91375,0,9780375913750
978,1,406,31028,0,9781406310280
978,0,545,01022,0,9780545010220
978,0,689,83908,0,9780689839080
978,0,061,24243,0,9780061242430
978,0,142,40175,0,9780142401750
978,0,525,42306,0,9780525423060
978,1,442,47428,0,9781442474280
978,0,061,43302,0,9780061433020
978,0,373,21140,0,9780373211400
978,0,545,22490,0,9780545224900
978,0,440,77903,0,9780440779030
978,1,477,82384,0,9781477823840
978,0,440,99371,0,9780440993710
978,1,571,31652,0,9781571316520
978,1,442,41318,0,9781442413180
978,0,312,59443,0,9780312594430
978,0,545,42498,0,9780545424980
978,0,061,97459,0,9780061974590
978,0,375,87042,0,9780375870420
978,1,442,40354,0,9781442403540
978,1,416,57174,0,9781416571740
978,0,689,86540,0,9780689865400
978,0,316,00287,0,9780316002870
978,0,441,06881,0,9780441068810
978,0,064,40631,0,9780064406310
978,0,590,55411,0,9780590554110
978,0,007,32595,0,9780007325950
978,0,375,86668,0,9780375866680
978,0,373,21051,0,9780373210510
978,0,446,54524,0,9780446545240
978,0,142,50059,0,9780142500590
978,0,061,66804,0,9780061668040
978,1,416,95417,0,9781416954170
978,0,545,42493,0,9780545424930
978,0,060,83577,0,9780060835770
978,0,142,40371,0,9780142403710
978,0,590,39697,0,9780590396970
978,0,786,84957,0,9780786849570
978,0,060,87419,0,9780060874190
978,0,545,14032,0,9780545140320
978,1,442,41318,0,9781442413180
978,0,525,47881,0,9780525478810
978,0,061,97680,0,9780061976800
978,1,582,34902,0,9781582349020
978,0,061,65922,0,9780061659220
978,0,545,42290,0,9780545422900
978,0,552,55265,0,9780552552650
978,0,142,40177,0,9780142401770
978,0,316,05159,0,9780316051590
978,0,670,01131,0,9780670011310
978,0,374,32492,0,9780374324920
978,0,439,82911,0,9780439829110
978,0,440,20814,0,9780440208140
978,0,786,85445,0,9780786854450
978,1,408,81045,0,9781408810450
978,0,060,87419,0,9780060874190
978,0,689,86911,0,9780689869110
978,0,385,73743,0,9780385737430
978,0,062,02651,0,9780062026510
978,0,385,73106,0,9780385731060
978,1,741,66135,0,9781741661350
978,1,406,31027,0,9781406310270
978,0,375,82182,0,9780375821820
978,1,440,15423,0,9781440154230
978,1,416,91874,0,9781416918740
978,1,595,14272,0,9781595142720
978,1,406,32134,0,9781406321340
978,1,423,12131,0,9781423121310
978,0,545,26536,0,9780545265360
978,0,385,32791,0,9780385327910
978,0,061,93508,0,9780061935080
978,0,553,49916,0,9780553499160
978,1,250,01192,0,9781250011920
978,0,316,01185,0,9780316011850
978,0,439,70370,0,9780439703700
978,1,442,42673,0,9781442426730
978,1,594,74736,0,9781594747360
978,0,618,68308,0,9780618683080
978,0,689,85640,0,9780689856400
978,0,440,43988,0,9780440439880
978,1,423,17637,0,9781423176370
978,0,439,44173,0,9780439441730
978,1,405,20613,0,9781405206130
978,0,385,73875,0,9780385738750
978,0,060,76088,0,9780060760880
978,0,061,56608,0,9780061566080
978,0,060,09490,0,9780060094900
978,0,062,31847,0,9780062318470
978,0,547,24804,0,9780547248040
978,0,061,97459,0,9780061974590
978,0,375,82878,0,9780375828780
978,0,312,36027,0,9780312360270
978,0,062,20985,0,9780062209850
978,0,062,07104,0,9780062071040
978,0,062,01204,0,9780062012040
978,0,545,26536,0,9780545265360
978,0,375,83299,0,9780375832990
978,1,471,11810,0,9781471118100
978,0,399,25651,0,9780399256510
978,0,007,44291,0,9780007442910
978,1,455,50306,0,9781455503060
978,1,416,91318,0,9781416913180
978,0,786,81658,0,9780786816580
978,0,375,82878,0,9780375828780
978,0,439,84665,0,9780439846650
978,0,553,37605,0,9780553376050
978,1,416,91417,0,9781416914170
978,0,373,21057,0,9780373210570
978,0,316,01127,0,9780316011270
978,0,066,23850,0,9780066238500
978,1,905,65495,0,9781905654950
978,0,140,37642,0,9780140376420
978,0,152,05086,0,9780152050860
978,1,481,42630,0,9781481426300
978,0,060,87416,0,9780060874160
978,0,312,59906,0,9780312599060
978,0,399,25412,0,9780399254120
978,0,316,04010,0,9780316040100
978,1,416,95417,0,9781416954170
978,1,595,14803,0,9781595148030
978,0,316,21310,0,9780316213100
978,0,439,79146,0,9780439791460
978,0,062,12803,0,9780062128030
978,0,062,00233,0,9780062002330
978,0,670,06312,0,9780670063120
978,0,060,59638,0,9780060596380
978,1,400,03105,0,9781400031050
978,0,316,21282,0,9780316212820
978,0,007,32599,0,9780007325990
978,0,060,89128,0,9780060891280
978,1,606,41238,0,9781606412380
978,0,553,23370,0,9780553233700
978,0,439,78361,0,9780439783610
978,0,142,40986,0,9780142409860
978,1,571,31652,0,9781571316520
978,0,373,21037,0,9780373210370
978,0,060,76088,0,9780060760880
978,0,786,85148,0,9780786851480
978,0,399,25613,0,9780399256130
978,0,545,24077,0,9780545240770
978,1,423,17103,0,9781423171030
978,0,441,00576,0,9780441005760
978,0,439,37295,0,9780439372950
978,0,553,49916,0,9780553499160
978,0,316,03606,0,9780316036060
978,1,590,38743,0,9781590387430
978,0,142,40076,0,9780142400760
978,1,423,12130,0,9781423121300
978,0,590,55411,0,9780590554110
978,0,399,16030,0,9780399160300
978,0,439,49882,0,9780439498820
978,0,061,56617,0,9780061566170
978,0,099,54934,0,9780099549340
978,0,439,28606,0,9780439286060
978,0,061,44918,0,9780061449180
978,0,312,36747,0,9780312367470
978,1,626,72095,0,9781626720950
978,0,385,73875,0,9780385738750
978,0,064,41014,0,9780064410140
978,1,577,34467,0,9781577344670
978,0,064,40833,0,9780064408330
978,1,421,51343,0,9781421513430
978,0,435,12212,0,9780435122120
978,0,142,50109,0,9780142501090
978,1,599,90167,0,9781599901670
978,1,599,90111,0,9781599901110
978,0,064,40833,0,9780064408330
978,1,423,12130,0,9781423121300
978,0,062,41409,0,9780062414090
978,0,399,25613,0,9780399256130
978,0,316,01665,0,9780316016650
978,0,061,66810,0,9780061668100
978,1,741,66135,0,9781741661350
978,0,689,83908,0,9780689839080
978,1,599,90074,0,9781599900740
978,0,062,22474,0,9780062224740
978,0,061,28885,0,9780061288850
978,0,439,43656,0,9780439436560
978,1,599,90322,0,9781599903220
978,1,554,68274,0,9781554682740
978,1,416,97170,0,9781416971700
978,0,061,34572,0,9780061345720
978,0,142,40625,0,9780142406250
978,0,439,43656,0,9780439436560
978,0,064,47345,0,9780064473450
978,1,442,48424,0,9781442484240
978,0,375,83299,0,9780375832990
978,0,439,77128,0,9780439771280
978,0,061,93508,0,9780061935080
978,0,316,12584,0,9780316125840
978,0,330,39780,0,9780330397800
978,0,547,24804,0,9780547248040
978,0,553,49668,0,9780553496680
978,0,375,80681,0,9780375806810
978,1,416,94091,0,9781416940910
978,0,061,76761,0,9780061767610
978,0,141,38289,0,9780141382890
978,1,905,29472,0,9781905294720
978,0,064,41012,0,9780064410120
978,0,385,90517,0,9780385905170
