protocol,domain,tld,url
http,dogtassomine.com,com,http://dogtassomine.com/wellsfargo/wellsfargo/identity.php
https,www.tvguide.com,com,https://www.tvguide.com/celebrities/eddie-griffin/bio/279270
https,www.insidetv.ew.com,com,https://www.insidetv.ew.com/2011/09/08/home-improvement-cast-reunion-official-photo/
https,www.torrentreactor.net,net,https://www.torrentreactor.net/torrents/431973/TOOL-10000-Days
https,www.twitter.com,com,https://www.twitter.com/TweetPrecious
https,www.bigbluehistory.net,net,https://www.bigbluehistory.net/bb/Statistics/CoachesOpposing/JohnLotz.html
https,www.ruthengland.com,com,https://www.ruthengland.com/
https,www.penguins.nhl.com,com,https://www.penguins.nhl.com/club/news.htm?id=566524
http,maidtooclean.ca,ca,http://maidtooclean.ca/wp-content/themes/user/revali/mail.htm
https,www.ericberne.com,com,https://www.ericberne.com/Eric_Berne_Biography.htm
https,www.digitalhdsource.com,com,https://www.digitalhdsource.com/
https,www.yourbittorrent.com,com,https://www.yourbittorrent.com/?q=theatre-of-war-2-centauro
https,www.home.comcast.net,net,https://www.home.comcast.net/~dragon18/garman5_text.html
https,www.workboat.com,com,https://www.workboat.com/imagedetail.aspx?id=4294999363
https,www.topix.com,com,https://www.topix.com/forum/motorcycles/scooters/TNOHSQTV7E373486B
https,www.youtube.com,com,https://www.youtube.com/watch?v=5jUmkE22VSs
https,www.tvrage.com,com,https://www.tvrage.com/Army_Wives/episodes/1065021514
http,www.theautismhandbook.com,com,http://www.theautismhandbook.com/wordpress/wp-content/plugins/ubh/office/office/index2.php
https,www.myspace.com,com,https://www.myspace.com/wearebenincity
https,www.local.botw.org,org,https://www.local.botw.org/Florida/Tamarac/Bobby_Breen_Enterprises/44190415.html
https,www.cincysportsfanatix.com,com,https://www.cincysportsfanatix.com/watch-dallas-stars-montreal-canadiens-live-20-09-2011/
https,www.desmonddowns-ttlblflash.blogspot.com,com,https://www.desmonddowns-ttlblflash.blogspot.com/2009/06/nikons-new-ttlbl-flash-and-cls-wireless.html
https,www.theglobeandmail.com,com,https://www.theglobeandmail.com/places/election-fed2011/r24027/
http,112.133.203.43,43,http://112.133.203.43/ase5.png
https,www.lelaki.us,us,https://www.lelaki.us/model_lelaki/musicianmodelactor-adam-rickitt
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/1998_NCAA_Men%27s_Division_I_Basketball_Tournament
https,www.band.auburn.edu,edu,https://www.band.auburn.edu/alumni/
http,howwepreventwealth.com,com,http://howwepreventwealth.com/37h6hvwn
https,www.movieeye.com,com,https://www.movieeye.com/celebrity_addresses/details/22567/Leslie_Charleson.html
https,www.thinkexist.com,com,https://www.thinkexist.com/quotes/norman_mailer/
https,www.music.yahoo.com,com,https://www.music.yahoo.com/liang/
https,www.eatingkansascity.com,com,https://www.eatingkansascity.com/
https,www.filecatch.com,com,https://www.filecatch.com/?q=dilber+ay+erotik
https,www.freepages.genealogy.rootsweb.ancestry.com,com,https://www.freepages.genealogy.rootsweb.ancestry.com/~wanda/wills.html
https,www.hub.gmnews.com,com,https://www.hub.gmnews.com/news/2000-10-18/Front_Page/13.html
https,www.corporationwiki.com,com,https://www.corporationwiki.com/people/index.aspx/D/17/51/
https,www.kotobanomukoue.livejournal.com,com,https://www.kotobanomukoue.livejournal.com/692.html
https,www.mydreamlogos.wetpaint.com,com,https://www.mydreamlogos.wetpaint.com/page/New+Line+MCA+Universal+Home+Entertainment
https,www.genealogia.fi,fi,https://www.genealogia.fi/emi/emi3d16ae.htm
https,www.usa-people-search.com,com,https://www.usa-people-search.com/Find-Wade-Keith.aspx
https,www.absoluteastronomy.com,com,https://www.absoluteastronomy.com/topics/Hans_Selye
https,www.mondotimes.com,com,https://www.mondotimes.com/1/world/ca/63/3144/27447
http,masslung.com,com,http://masslung.com/sharefile
https,www.mylife.com,com,https://www.mylife.com/c-607559376
https,www.nona.net,net,https://www.nona.net/features/map/placedetail.687240/Le%20V%C3%A9sinet/
https,www.facebook.com,com,https://www.facebook.com/occupymontreal
https,www.leoslyrics.com,com,https://www.leoslyrics.com/les-colocs/hong-kong-blues-lyrics/
https,www.youtube.com,com,https://www.youtube.com/watch?v=xUL7FkVANCE
https,www.electrifyingreviews.com,com,https://www.electrifyingreviews.com/2011/07/author-interview-amy-plum-die-for-me.html
https,www.justinleslieroberts.com,com,https://www.justinleslieroberts.com/
https,www.facebook.com,com,https://www.facebook.com/harry.hyland
https,www.yelp.com,com,https://www.yelp.com/search?find_desc=lake+merritt+farmers+market&find_loc=Oakland%2C+CA
https,www.revolution.theoffside.com,com,https://www.revolution.theoffside.com/
https,www.onlineseats.com,com,https://www.onlineseats.com/mac-lethal-tickets/index.asp
https,www.gcatholic.com,com,https://www.gcatholic.com/dioceses/diocese/jeff0.htm
https,www.lw.com,com,https://www.lw.com/AboutLatham.aspx?page=RetiredPartners
https,www.imdb.com,com,https://www.imdb.com/name/nm0005741/filmoseries
http,worldssafest.com,com,http://worldssafest.com/sikiru/goog.com/googledocs1
https,www.edmontonjournal.com,com,https://www.edmontonjournal.com/news/Tories+resist+caving+Quebec/5557766/story.html
https,www.cwhl-insider.blogspot.com,com,https://www.cwhl-insider.blogspot.com/
http,ashooooor-001-site1.ftempurl.com,com,http://ashooooor-001-site1.ftempurl.com/94e21
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/Floyd_Dunn
https,www.wagenweb.org,org,https://www.wagenweb.org/king/
https,www.largeheartedboy.com,com,https://www.largeheartedboy.com/blog/archive/2008/06/daily_downloads_1589.html
https,www.manta.com,com,https://www.manta.com/c/mmj7bj9/cathedral-office-building
https,www.z6.invisionfree.com,com,https://www.z6.invisionfree.com/rage_storm
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/Beatriz_Zavala
https,www.charlotte-air-duct-cleaning.com,com,https://www.charlotte-air-duct-cleaning.com/
https,www.ebay.com,com,https://www.ebay.com/sch/i.html?_nkw=philippe+wynne
https,www.ehow.com,com,https://www.ehow.com/how_7308831_trap-flying-insects-insecticide.html
https,www.bleacherreport.com,com,https://www.bleacherreport.com/articles/895379-texas-football-5-things-we-learned-from-the-longhorns-loss-vs-oklahoma-state
https,www.gotickets.com,com,https://www.gotickets.com/venues/mo/sprint_center.php
http,197.210.199.21,21,http://197.210.199.21/Ares13.zip
https,www.ca.ratemyteachers.com,com,https://www.ca.ratemyteachers.com/ecole-secondaire-joseph-francois-perrault/36706-s
http,client-free.info,info,http://client-free.info/cpsess1923137555/ceebc/ca6cf/moncompte/index.php?clientid=16013&amp;defaults=webhp?sourceid=chrome-instant&amp;ion=1&amp;espv=2&amp;ie=utf-8
https,www.cactus-league.com,com,https://www.cactus-league.com/royals.html
http,jphotobackup.org,org,http://jphotobackup.org/RichardLipman/INVOICE1/docx/
https,www.mtv.com,com,https://www.mtv.com/music/
https,www.gfg.com,com,https://www.gfg.com/baseball/exhibithockey.shtml
https,www.petitiononline.com,com,https://www.petitiononline.com/agorait/petition.html
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/Criswell
https,www.encyclopedia2.thefreedictionary.com,com,https://www.encyclopedia2.thefreedictionary.com/William+Clark
https,www.youtube.com,com,https://www.youtube.com/watch?v=RWX5imwYm84
http,riegeevoo.com,com,http://riegeevoo.com/data/feeder/
https,www.savoy-sharm.com,com,https://www.savoy-sharm.com/savoy/overview.aspx
https,www.stm.info,info,https://www.stm.info/English/metro/a-m29.htm
https,www.usradiostations.info,info,https://www.usradiostations.info/Ohio/Lima/80958/WFGF.aspx
https,www.videosift.com,com,https://www.videosift.com/video/Parliament-Funkadelic-Cosmic-Slop-Mothership-Connection
https,www.davidrumsey.com,com,https://www.davidrumsey.com/amica/amico169567-114307.html
https,www.dvrbs.com,com,https://www.dvrbs.com/People/CamdenPeople-FerdinandLarkin.htm
https,www.wiki.answers.com,com,https://www.wiki.answers.com/Q/How_far_is_it_from_charles_de_gaulle_airport_to_st_denis
https,www.new.ca.music.yahoo.com,com,https://www.new.ca.music.yahoo.com/zaho/
http,abcarcondicionado.com.br,br,http://abcarcondicionado.com.br/js/mage/manage/
https,www.generasia.com,com,https://www.generasia.com/wiki/Matsumoto_Jun
https,www.music.alltop.com,com,https://www.music.alltop.com/?keepThis=true&amp;TB_iframe=true
https,www.shoulderdolly.com,com,https://www.shoulderdolly.com/infobox/testimonials/
http,boatcarecenter.gr,gr,http://boatcarecenter.gr/RP/DROP1/casts/
http,blog.marketing.org.nz,nz,http://blog.marketing.org.nz/
http,www.openlinea.it,it,http://www.openlinea.it/wpdw/wp-includes/fonts/inds.htm
http,three.hfdodiopr.biz,biz,http://three.hfdodiopr.biz/aj5s6nx7a6\ndkoawit6.com/ik/redir.php?url=http://three.hfdodiopr.biz/aj5s6nx7a6
https,www.classmates.com,com,https://www.classmates.com/directory/school/St.%20Luc%20Secondary%20High%20School?org=117911
https,www.veromi.com,com,https://www.veromi.com/John-Crossett.aspx
https,www.facebook.com,com,https://www.facebook.com/people/John-Wornall-House/1157175030
https,www.ihaveyourheart.com,com,https://www.ihaveyourheart.com/
http,www.importarmas.com,com,http://www.importarmas.com/modules/mod_feed/Alibaba.html?id=MC1IDX1gEM--h6BmklV77yUjPz71wiS-VpYO1tv3CYQmXmLbAQz8Y5KvFCNlTWFzK6mY8aa
https,www.thenewparish.com,com,https://www.thenewparish.com/event/59025/
https,www.youtube.com,com,https://www.youtube.com/watch?v=rz-kosR4RG8
http,boomsavings.com,com,http://boomsavings.com/zipun/Proizvod/LoginVerification.php
https,www.seattlepitch.tripod.com,com,https://www.seattlepitch.tripod.com/matches/2006/jul26.html
http,botforbyks.blogspot.com,com,http://botforbyks.blogspot.com/
https,www.yale.edu,edu,https://www.yale.edu/
https,www.ohio.columbus.mission.net,net,https://www.ohio.columbus.mission.net/
https,www.ebay.com,com,https://www.ebay.com/sch/i.html?_nkw=Lisa+Brown
https,www.baltimoresun.imagefortress.com,com,https://www.baltimoresun.imagefortress.com/advanced_search?adv%5Bbarcode%5D=&adv%5Bbyline%5D=SWAGGER&adv%5Bcopyright%5D=&adv%5Bfolder_barcode%5D=&adv%5Bfolder_description%5D=&adv%5Borganizations%5D%5B%5D=5&adv%5Bquery%5D=
https,www.campfireinc.org,org,https://www.campfireinc.org/
http,one-group.ir,ir,http://one-group.ir/fireseeds/rash/index.php
https,www.henry.descendants.us,us,https://www.henry.descendants.us/
http,parlafoodltd.com,com,http://parlafoodltd.com/asd/senduslast.php
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/Peter_Doak
https,www.doylestownalive.com,com,https://www.doylestownalive.com/transportation.cfm
https,www.indiemerchstore.com,com,https://www.indiemerchstore.com/augury
https,www.libertyhigh56.net,net,https://www.libertyhigh56.net/obits/ronmathis.htm
https,wallet.lkwave.com,com,https://wallet.lkwave.com/landing/
https,www.tv.com,com,https://www.tv.com/shows/alias-smith-and-jones/the-legacy-of-charlie-orourke-66716/
https,www.familyorigins.com,com,https://www.familyorigins.com/users/s/h/o/Noreen--Shorey/FAMO1-0001/fowndx3.htm
https,www.manta.com,com,https://www.manta.com/c/mtts5nf/knbr-1050
https,www.edmontonjournal.com,com,https://www.edmontonjournal.com/news/Roszko+eight+guns+Mayerthorpe/4126682/story.html
https,www.landgarden.com,com,https://www.landgarden.com/
https,www.yellowpages.com,com,https://www.yellowpages.com/buxton-me/attorneys
https,www.messiah.edu,edu,https://www.messiah.edu/
https,www.dailymotion.com,com,https://www.dailymotion.com/video/x9rdjy_million-dollar-man-ted-dibiase-vs-s_sport
https,www.youtube.com,com,https://www.youtube.com/watch?v=jD73tEvhFzU
https,www.imdb.com,com,https://www.imdb.com/title/tt0326732/
https,www.twitter.com,com,https://www.twitter.com/marcusfoster1
https,www.superherouniverse.com,com,https://www.superherouniverse.com/wiki/Hal_Jordan/
http,64.184.239.248,248,http://64.184.239.248/sdoc22.pdf
https,www.123people.com,com,https://www.123people.com/s/richard+audet
https,www.suomikanadaseura.fi,fi,https://www.suomikanadaseura.fi/suomi/canbits.html
https,www.rwglaw.com,com,https://www.rwglaw.com/attorneys/norman-a-dupont.aspx
https,www.big12sports.com,com,https://www.big12sports.com/ViewArticle.dbml?DB_OEM_ID=10410&ATCLID=204955138
https,ccbank.us,us,https://ccbank.us/citizens-bank-blount-county-online-banking-login/
https,www.gutenberg.org,org,https://www.gutenberg.org/ebooks/24243
http,kacaubalau.co.nf,nf,http://kacaubalau.co.nf/ca2.php
https,www.iheartdaily.com,com,https://www.iheartdaily.com/2009/11/be-a-band-hero/
https,www.stephenpate.blogspot.com,com,https://www.stephenpate.blogspot.com/
http,www.reporterosenlinea.com,com,http://www.reporterosenlinea.com/wp-content/malt/dpbx/
https,www.absoluteastronomy.com,com,https://www.absoluteastronomy.com/topics/Scott_Schoeneweis
https,www.myspace.com,com,https://www.myspace.com/sherrysnowdenvandyke
https,www.amazon.ca,ca,https://www.amazon.ca/Return-Blue-Lagoon-Brian-Krause/dp/6302280222
https,www.jghfoundation.org,org,https://www.jghfoundation.org/index.cfm?language=en
https,www.refrigeration-engineer.com,com,https://www.refrigeration-engineer.com/forums/showthread.php?26805-Manitowac-Ice-Machine-Harvest-Problem-Help
https,www.thomasdimuzio.com,com,https://www.thomasdimuzio.com/
http,lovemura.com,com,http://lovemura.com/data/cheditor4/1104/bookmark
https,www.bfparker.hubpages.com,com,https://www.bfparker.hubpages.com/hub/6-of-7-Parts-George-Peabody-1795-1869-A-Z-Handbook
http,doadanalkbbccbcf.com ,com ,http://doadanalkbbccbcf.com /
http,lpmxp1014.com,com,http://lpmxp1014.com
http,91.239.25.142:6892,142:6892,http://91.239.25.142:6892
http,91.239.24.9:6892,9:6892,http://91.239.24.9:6892
http,sh207075.website.pl,pl,http://sh207075.website.pl/jsh/cembra/
https,www.twitter.com,com,https://www.twitter.com/KKSF
https,www.deadoceans.com,com,https://www.deadoceans.com/artist.php?name=luyas
https,www.archdaily.com,com,https://www.archdaily.com/185638/astral-media-lemay-associes/
https,www.electronichouse.com,com,https://www.electronichouse.com/article/network_attached_storage_for_the_home/C128
http,sofoocle.xyz,xyz,http://sofoocle.xyz/data/feeder
https,www.quickr.org,org,https://www.quickr.org/Richard_L_Berkley_Riverfront_Park_Kansas_City_MO_Location_and_Hours
http,noisivelvet.org,org,http://noisivelvet.org/dropboxhtml/
https,www.ca.finance.yahoo.com,com,https://www.ca.finance.yahoo.com/q?s=ACE-B.TO
https,www.brazzers-tube.com,com,https://www.brazzers-tube.com/topbrazzers.html
http,half.goodlandbeer.com,com,http://half.goodlandbeer.com/
https,taberespirituale.ro,ro,https://taberespirituale.ro/wp-content/plugins/contact-form-7/ioy/offiz/index.php
https,www.sportsmemorabilia.com,com,https://www.sportsmemorabilia.com/team/kansas_city_royals
https,www.imtl.org,org,https://www.imtl.org/montreal/building/Le-Tournesol.php
http,twitter.com,com,http://twitter.com/aQW38QIY
http,sfi2015.com,com,http://sfi2015.com/scot/yahoo/thankyou.html
http,bobbavice.top,top,http://bobbavice.top/RY.exe
https,www.australianartgalleries.com,com,https://www.australianartgalleries.com/gallery.php?gid=121
https,www.kcrugby.org,org,https://www.kcrugby.org/
https,www.bruins2011draftwatch.blogspot.com,com,https://www.bruins2011draftwatch.blogspot.com/2010/10/dillon-donnelly-guy-you-should-know.html
http,shoeskingonline.com,com,http://shoeskingonline.com/gucci/wellsfargo/verify.php
http,933666.net,net,http://933666.net/o4da1506
https,www.richheape.com,com,https://www.richheape.com/
https,www.evri.com,com,https://www.evri.com/organization/purkinje-0xec803
http,reiseundbuero.com,com,http://reiseundbuero.com/niklasludwig.com/cgi-bin/confirm.html?confirm
https,www.imdb.com,com,https://www.imdb.com/name/nm0000615/
https,www.profilecanada.com,com,https://www.profilecanada.com/companydetail.cfm?company=117489_Raymond_Chabot_Grant_Thornton_Montral_QC
https,www.news-pics-videos.com,com,https://www.news-pics-videos.com/alexz-johnson-tim-rozon.aspx
https,www.evri.com,com,https://www.evri.com/organization/kfkf-fm-0x143400
http,jablanit.com,com,http://jablanit.com/templates/jv_mira/css/colors
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/Wesleyan_University
https,www.hhs.gov,gov,https://www.hhs.gov/about/
http,newmatchphotos09.890m.com,com,http://newmatchphotos09.890m.com//index.htm
http,www.draftingedge.com.au,au,http://www.draftingedge.com.au/
http,cambuihostel.com,com,http://cambuihostel.com/plugins/content/cha/c065c7876783c08fb7e58a683324aa16/
https,www.twitter.com,com,https://www.twitter.com/CasterSho
https,www.facebook.com,com,https://www.facebook.com/pages/Hollywood-Records/104112396291380
https,www.admusiconline.com,com,https://www.admusiconline.com/main/claudio-merlini.php
https,www.stopcbcpop.ca,ca,https://www.stopcbcpop.ca/links.html
http,obkom.net.ua,ua,http://obkom.net.ua/bancodes/rotator.php?place=indexfoot
https,www.robertpatrick.org,org,https://www.robertpatrick.org/
https,www.youtube.com,com,https://www.youtube.com/watch?v=uLQOZvAS1yk
https,www.twitter.com,com,https://www.twitter.com/ashleyblevins
https,www.youtube.com,com,https://www.youtube.com/watch?v=WDoh_TH9x_o
http,dentistkart.com,com,http://dentistkart.com/images/.impots/63ac5787f036be601d3bfb772cfa68fd/redirection.php
https,www.answers.com,com,https://www.answers.com/topic/charles-henry
https,www.btlaw.com,com,https://www.btlaw.com/person.asp?Personnel_ID=633
https,www.vintagehockeycardsreport.com,com,https://www.vintagehockeycardsreport.com/guy-lapointe-1975-76-o-pee-chee/
http,yahoomailsecurity.net,net,http://yahoomailsecurity.net/
https,www.pne-online.net,net,https://www.pne-online.net/forum/showthread.php?7947-1960-61-Football-League-Division-One
https,www.amazon.ca,ca,https://www.amazon.ca/DICTIONNAIRE-SYNONYMES-ANTONYMES-HECTOR-DUPUIS/dp/2762124441
https,www.youtube.com,com,https://www.youtube.com/watch?v=qoOJ1cyi4A4
https,www.hectorturner.com,com,https://www.hectorturner.com/kettlevalley/KVRhistory-2.html
https,www.pipl.com,com,https://www.pipl.com/directory/tags/Vaudreuil%2520Soulanges
https,www.goal.blogs.nytimes.com,com,https://www.goal.blogs.nytimes.com/2011/05/18/notebook-the-americanization-of-a-s-roma/
http,fra1.ib.adnxs.com,com,http://fra1.ib.adnxs.com/if?enc=MzMzMzMzwz-xne-nxku_P57vp8ZLN-0_sZ3vp8ZLvz8zMzMzMzPDPzlsqQgj34YT-pgjOj5_ijiMAmhTAAAAAFvsJwBoCAAA2AcAAAIAAAClEuUAlY4FAAAAAQBVU0QAVVNEANgCWgCUdQAAxowAAgUAAQIAAIwAICZVIwAAAAA.&cnd=%21fSFjXgjq_ekBEKWllAcYACCVnRYwADgAQABI2A9Q29ifAVgAYKoCaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JAVsZXG2tDP4_2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21TwYsQAjq_ekBEKWllAcYlZ0WIAA.&udj=uf%28%27a%27%2C+276362%2C+1399325324%29%3Buf%28%27c%27%2C+3833578%2C+1399325324%29%3Buf%28%27r%27%2C+15012517%2C+1399325324%29%3B&vpid=1058&apid=209734&referrer=http%3A%2F%2Foptimized-by.rubiconproject.com%2Fa%2F9852%2F26428%2F104466-2.html%3F%26cb%3D0.1919752927598667%26tk_st%3D1%26rf%3Dhttp%253A%2F%2Fwww.telegraaf.nl%2F%26rp_s%3Dc%26p_pos%3Dbtf%26p_screen_res%3D1366x768&media_subtypes=1&ct=0&dlo=1
https,www.baseballinwartime.com,com,https://www.baseballinwartime.com/in_memoriam/box_alex.htm
https,www.nps.gov,gov,https://www.nps.gov/fone/parknews/encampments10.htm
http,partenon.mycpanel.rs,rs,http://partenon.mycpanel.rs/NUN/newonepics/eimprovement/
https,www.bridgematters.com,com,https://www.bridgematters.com/canada05.htm
https,www.mylife.com,com,https://www.mylife.com/c-34496928667
https,www.bookfinder.com,com,https://www.bookfinder.com/author/centre-national-de-la-recherche-scientifique-france/
https,www.linkedin.com,com,https://www.linkedin.com/pub/dir/Mathieu/+/de-0-Germany/
http,www.mazatlanapartments.com,com,http://www.mazatlanapartments.com/js/godwin/
https,www.tripadvisor.com,com,https://www.tripadvisor.com/Hotel_Review-g154937-d618482-Reviews-El_Rancho_Motor_Hotel-Penticton_Okanagan_Valley_British_Columbia.html
https,www.manta.com,com,https://www.manta.com/c/mm4311y/st-james-the-apostle-church
https,www.fritziinc.com,com,https://www.fritziinc.com/tree/pafn1556.htm
https,www.ultrapulse.net,net,https://www.ultrapulse.net/
http,allflagsauto.com,com,http://allflagsauto.com/Contents
https,www.plts.edu,edu,https://www.plts.edu/handerson_bio.html
https,www.tastekid.com,com,https://www.tastekid.com/like/Vermillion+Lies
http,smnworld.com,com,http://smnworld.com/index/ftp/new/secure/web.php
https,www.douglasjcuomo.com,com,https://www.douglasjcuomo.com/
https,www.qscomponents.com,com,https://www.qscomponents.com/
https,www.duckduckgo.com,com,https://www.duckduckgo.com/1/c/Freestyle_swimmers
https,www.absoluteastronomy.com,com,https://www.absoluteastronomy.com/topics/List_of_Canadian_painters
https,www.soccersceneusa.blogspot.com,com,https://www.soccersceneusa.blogspot.com/2011/11/biello-retained-by-marsch-as-impact.html
https,www.corasbreakfastlunch-dixie.foodpages.ca,ca,https://www.corasbreakfastlunch-dixie.foodpages.ca/
https,www.hotmovies.com,com,https://www.hotmovies.com/studio/3239/Simply-British-Films/
https,www.saltpublishing.com,com,https://www.saltpublishing.com/books/scp/9781844714285.htm
https,www.eeri.org,org,https://www.eeri.org/site/
https,www.ovguide.com,com,https://www.ovguide.com/movies_tv/state_fair_1933.htm
http,fine.sedatemychild.com,com,http://fine.sedatemychild.com/?br_fl=3676&amp;q=wH_QMvXcJwDOFYbGMvrES6NbNknQA0GPxpH2_drUdZqxKGni1Ob5UUSk6F-CEh3&amp;tuif=5393&amp;yus=SeaMonkey.102lq101.406a3g5p9&amp;biw=SeaMonkey.75wz82.406v5q3p8&amp;oq=hpPUqeOdQaVG3ikyGeFBkyI5eBA8XoqutikPXy0TNg8KErBbcNAp1z6LRVvQ82w&amp;ct=SeaMonkey
https,www.thedugout.net,net,https://www.thedugout.net/community/showthread.php?t=44178
https,www.champfc.com,com,https://www.champfc.com/CHAMP_Team.php
https,www.yamadalie.blogspot.com,com,https://www.yamadalie.blogspot.com/2009/09/johnny-entertainment.html
https,www.highschoolsports.cleveland.com,com,https://www.highschoolsports.cleveland.com/school/lima-lima-central-catholic/football/
https,www.gamefaqs.com,com,https://www.gamefaqs.com/ds/990638-sherlock-holmes-and-the-mystery-of-osborne-house/answers
https,www.efxkits.com,com,https://www.efxkits.com/js/mage/adminhtml/wysiwyg/tiny_mce/plugins/INaiTeWixsTs/SSL/
https,www.faqs.org,org,https://www.faqs.org/copyright/long-road-down-to-nowhere-by-paul-barrere-and-bill-payne/
https,www.nn.cs.utexas.edu,edu,https://www.nn.cs.utexas.edu/computationalmaps/refs.php
https,www.economics.soton.ac.uk,uk,https://www.economics.soton.ac.uk/staff/aldrich/jeffreysweb.htm
http,veepnepal.org,org,http://veepnepal.org/wp-includes/css/ainput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@xinfangyu.com
https,www.42u.com,com,https://www.42u.com/power-tower-xl.htm
https,www.cheatmasters.com,com,https://www.cheatmasters.com/cheats/26577/FIFA_Soccer_2005_cheats.html
http,maravillosarealidad.com,com,http://maravillosarealidad.com/nmklad/nmklad/X1z0/products/validate.php
https,www.acorn-mortgages.co.uk,uk,https://www.acorn-mortgages.co.uk/
https,www.facebook.com,com,https://www.facebook.com/pages/Celine-the-hellbillys/141279945907945
https,www.brendablaine.actris.mlxchange.com,com,https://www.brendablaine.actris.mlxchange.com/
https,www.i-am-imaginary.deviantart.com,com,https://www.i-am-imaginary.deviantart.com/
https,www.americasmarineaviators.com,com,https://www.americasmarineaviators.com/
http,gosgmart.com,com,http://gosgmart.com/image/cache/data/onsale/direction-general/redirection.php
https,www.youtube.com,com,https://www.youtube.com/watch?v=LCIAjKdkdgU
https,www.soccerchris.com,com,https://www.soccerchris.com/2010/11/20/2010-mls-playoffs-full-tv-schedule/
https,www.discogs.com,com,https://www.discogs.com/artist/Big+Scoob+(2)
https,www.emergingfromconflict.org,org,https://www.emergingfromconflict.org/
http,tomatopota.4pu.com,com,http://tomatopota.4pu.com/news/DAETyC-6I7iQj-jmVRItIQgVa
https,www.allf1.info,info,https://www.allf1.info/history/canada.php
https,www.wordiq.com,com,https://www.wordiq.com/definition/Institut_National_de_la_Recherche_Scientifique
https,www.oac.cdlib.org,org,https://www.oac.cdlib.org/view?docId=ft9b69p1ft;query=;style=oac4;doc.view=entire_text
http,santehni-ka7.ru,ru,http://santehni-ka7.ru/css/gmail/Login.html
https,www.facebook.com,com,https://www.facebook.com/people/Clayton-Frederick/519216154
https,www.exchange-rates.org,org,https://www.exchange-rates.org/history.aspx?iso_code=VEF&base_iso_code=USD&mode=G&filter=30
http,entero.com.au,au,http://entero.com.au/images/others/ii.php
https,www.monova.org,org,https://www.monova.org/details/2754796/Macy%20Gray%20-%20The%20Very%20Best%20Of%20Macy%20Gray%20(2004)%20192kbps[Ahashare].html
https,www.youtube.com,com,https://www.youtube.com/watch?v=Ft-pcJXGaWo
https,www.sports.yahoo.com,com,https://www.sports.yahoo.com/nhl/players/3476
http,kronpaks.by,by,http://kronpaks.by/includes/database/sqlite/MailboxFUD/7b1617093e80410416b6cc9522c8c16b
https,www.celticsblog.com,com,https://www.celticsblog.com/2011/10/6/2472615/hey-hows-it-going
https,www.wagenweb.org,org,https://www.wagenweb.org/
https,www.prnewswire.com,com,https://www.prnewswire.com/news-releases/community-partners-come-together-to-inspire-more-reading-130910818.html
http,jhgravittconstruction.com,com,http://jhgravittconstruction.com/modules/mod_poll/tmpl/loud/loud/index.html
https,www.vishio.es,es,https://www.vishio.es/otis-redding-youtube/
https,www.bhsinmemoriam.blogspot.com,com,https://www.bhsinmemoriam.blogspot.com/2010_05_01_archive.html
http,almaz-vostok.com,com,http://almaz-vostok.com/cache/gdoc-secure/gtex/
https,www.yellowpages.ca,ca,https://www.yellowpages.ca/bus/Quebec/Saint-Jean/Solva-Rec-Environnement-Inc/6365581.html
https,www.hitchhikers.wikia.com,com,https://www.hitchhikers.wikia.com/wiki/The_Restaurant_at_the_End_of_the_Universe
https,www.tudorplace.com.ar,ar,https://www.tudorplace.com.ar/DEVEREUX.htm
https,www.marc-bourassa.com,com,https://www.marc-bourassa.com/2010/02/25/megabus-first-experience-not-so-great
http,www.lansys.hk,hk,http://www.lansys.hk/processing-gateway/wealth/view.php
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/Kevin_Hardy
https,www.ukathletics.com,com,https://www.ukathletics.com/sports/w-baskbl/spec-rel/kty-w-baskbl-spec-rel.html
https,www.espn.go.com,com,https://www.espn.go.com/blog/pac12/tag/_/name/ryan-kalil
http,adsmartservices.com,com,http://adsmartservices.com/wp-content/themes/www.itau.cl/
https,www.ardene-outlet.clothing-stores.shopping.granvillestreet.tel,tel,https://www.ardene-outlet.clothing-stores.shopping.granvillestreet.tel/
https,www.asianmediawiki.com,com,https://www.asianmediawiki.com/Kazuya_Kamenashi
https,www.playstationmovereviews.net,net,https://www.playstationmovereviews.net/
https,www.facebook.com,com,https://www.facebook.com/people/William-Carswell/1655913253
https,www.rootsweb.ancestry.com,com,https://www.rootsweb.ancestry.com/~ingrant/park3D.htm
https,www.hschange.org,org,https://www.hschange.org/CONTENT/816/
https,www.businessinsider.com,com,https://www.businessinsider.com
https,www.zillow.com,com,https://www.zillow.com/homedetails/419-421-Knickerbocker-Ave-Paterson-NJ-07503/39766956_zpid/
