order_number,order_date,product_price,order_details
9640,2018-07-13 23:14:03,15.11,"9640,2018-07-13 23:14:03,15.11"
7603,2017-11-07 17:08:49,7.0,"7603,2017-11-07 17:08:49,7.0"
1570,2016-01-11 16:54:54,1.63,"1570,2016-01-11 16:54:54,1.63"
6024,2017-07-11 09:19:24,5.32,"6024,2017-07-11 09:19:24,5.32"
7458,2017-11-21 07:09:16,12.78,"7458,2017-11-21 07:09:16,12.78"
11143,2018-09-14 04:59:48,1.38,"11143,2018-09-14 04:59:48,1.38"
8792,2018-04-12 20:11:02,0.57,"8792,2018-04-12 20:11:02,0.57"
6115,2017-07-09 18:49:47,10.05,"6115,2017-07-09 18:49:47,10.05"
8237,2018-02-12 06:51:16,2.0,"8237,2018-02-12 06:51:16,2.0"
10394,2018-07-17 20:57:14,1.97,"10394,2018-07-17 20:57:14,1.97"
6959,2017-09-22 07:21:29,0.87,"6959,2017-09-22 07:21:29,0.87"
5019,2017-03-03 03:14:45,6.73,"5019,2017-03-03 03:14:45,6.73"
14189,2019-05-15 10:02:53,2.05,"14189,2019-05-15 10:02:53,2.05"
5226,2017-01-31 00:22:27,1.85,"5226,2017-01-31 00:22:27,1.85"
1410,2015-12-23 14:55:21,10.31,"1410,2015-12-23 14:55:21,10.31"
3787,2016-08-31 03:37:45,14.44,"3787,2016-08-31 03:37:45,14.44"
14836,2019-06-19 07:16:05,0.85,"14836,2019-06-19 07:16:05,0.85"
8108,2017-12-03 08:29:15,5.82,"8108,2017-12-03 08:29:15,5.82"
6478,2017-09-26 11:21:10,13.71,"6478,2017-09-26 11:21:10,13.71"
12580,2019-01-09 23:05:54,9.9,"12580,2019-01-09 23:05:54,9.9"
14582,2019-06-01 07:54:30,15.7,"14582,2019-06-01 07:54:30,15.7"
870,2015-10-02 12:13:52,4.45,"870,2015-10-02 12:13:52,4.45"
6316,2017-08-01 15:48:58,1.54,"6316,2017-08-01 15:48:58,1.54"
15154,2019-07-01 18:30:49,9.29,"15154,2019-07-01 18:30:49,9.29"
6129,2017-05-07 20:21:38,8.56,"6129,2017-05-07 20:21:38,8.56"
5067,2017-02-27 17:54:37,7.24,"5067,2017-02-27 17:54:37,7.24"
12779,2019-01-25 10:02:02,5.02,"12779,2019-01-25 10:02:02,5.02"
12139,2019-01-01 23:31:40,5.9,"12139,2019-01-01 23:31:40,5.9"
12251,2019-01-06 08:47:14,8.38,"12251,2019-01-06 08:47:14,8.38"
11580,2018-12-09 10:48:53,9.71,"11580,2018-12-09 10:48:53,9.71"
15216,2019-07-12 15:01:08,3.88,"15216,2019-07-12 15:01:08,3.88"
10435,2018-07-27 03:26:15,3.19,"10435,2018-07-27 03:26:15,3.19"
9343,2018-06-10 02:21:46,12.78,"9343,2018-06-10 02:21:46,12.78"
6536,2017-06-26 02:29:40,2.76,"6536,2017-06-26 02:29:40,2.76"
8482,2018-01-21 00:23:50,12.07,"8482,2018-01-21 00:23:50,12.07"
12407,2019-01-01 18:40:49,2.02,"12407,2019-01-01 18:40:49,2.02"
9795,2018-06-17 11:21:40,4.74,"9795,2018-06-17 11:21:40,4.74"
10975,2018-10-26 15:54:12,7.33,"10975,2018-10-26 15:54:12,7.33"
11783,2018-11-24 21:04:29,12.92,"11783,2018-11-24 21:04:29,12.92"
15965,2019-07-31 09:21:28,8.01,"15965,2019-07-31 09:21:28,8.01"
15815,2019-07-27 19:20:55,1.49,"15815,2019-07-27 19:20:55,1.49"
5463,2017-04-13 15:11:12,3.79,"5463,2017-04-13 15:11:12,3.79"
12428,2019-01-15 06:01:25,10.65,"12428,2019-01-15 06:01:25,10.65"
9753,2018-06-16 13:45:38,5.11,"9753,2018-06-16 13:45:38,5.11"
12063,2019-01-02 07:18:00,13.08,"12063,2019-01-02 07:18:00,13.08"
4052,2016-10-27 06:56:35,0.54,"4052,2016-10-27 06:56:35,0.54"
4469,2016-11-06 23:27:17,0.72,"4469,2016-11-06 23:27:17,0.72"
12357,2019-01-17 15:42:41,7.37,"12357,2019-01-17 15:42:41,7.37"
15534,2019-07-21 14:49:17,0.73,"15534,2019-07-21 14:49:17,0.73"
3966,2016-10-21 10:07:15,2.06,"3966,2016-10-21 10:07:15,2.06"
2061,2016-02-09 07:57:57,1.28,"2061,2016-02-09 07:57:57,1.28"
6953,2017-08-02 06:20:28,2.53,"6953,2017-08-02 06:20:28,2.53"
2352,2016-03-17 02:24:22,1.91,"2352,2016-03-17 02:24:22,1.91"
3007,2016-07-20 00:26:04,4.53,"3007,2016-07-20 00:26:04,4.53"
9857,2018-06-28 19:36:51,7.76,"9857,2018-06-28 19:36:51,7.76"
14477,2019-06-10 09:07:42,10.46,"14477,2019-06-10 09:07:42,10.46"
11508,2018-11-18 08:18:21,5.18,"11508,2018-11-18 08:18:21,5.18"
13038,2019-02-08 01:21:39,12.75,"13038,2019-02-08 01:21:39,12.75"
12633,2019-02-26 08:18:57,1.15,"12633,2019-02-26 08:18:57,1.15"
11825,2018-11-10 00:04:15,9.38,"11825,2018-11-10 00:04:15,9.38"
5188,2017-01-23 14:34:08,8.85,"5188,2017-01-23 14:34:08,8.85"
9571,2018-05-12 21:54:41,7.23,"9571,2018-05-12 21:54:41,7.23"
3211,2016-08-04 17:45:25,1.1,"3211,2016-08-04 17:45:25,1.1"
11740,2018-12-11 04:38:07,10.51,"11740,2018-12-11 04:38:07,10.51"
3558,2016-08-17 16:35:04,3.64,"3558,2016-08-17 16:35:04,3.64"
4251,2016-10-13 20:10:32,0.68,"4251,2016-10-13 20:10:32,0.68"
14487,2019-06-01 13:48:09,2.35,"14487,2019-06-01 13:48:09,2.35"
5100,2017-04-29 01:53:48,3.43,"5100,2017-04-29 01:53:48,3.43"
14193,2019-05-26 09:59:54,7.88,"14193,2019-05-26 09:59:54,7.88"
12417,2018-12-11 03:53:37,12.19,"12417,2018-12-11 03:53:37,12.19"
14807,2019-06-17 13:12:43,4.42,"14807,2019-06-17 13:12:43,4.42"
13144,2019-02-19 22:21:01,0.94,"13144,2019-02-19 22:21:01,0.94"
6734,2017-09-16 01:08:13,1.03,"6734,2017-09-16 01:08:13,1.03"
3618,2016-08-08 23:33:51,9.75,"3618,2016-08-08 23:33:51,9.75"
10469,2018-09-02 04:31:13,7.76,"10469,2018-09-02 04:31:13,7.76"
7543,2017-09-05 04:45:44,1.38,"7543,2017-09-05 04:45:44,1.38"
13001,2019-02-14 05:48:52,11.26,"13001,2019-02-14 05:48:52,11.26"
7715,2017-11-18 04:53:55,0.53,"7715,2017-11-18 04:53:55,0.53"
6875,2017-08-18 20:52:14,16.38,"6875,2017-08-18 20:52:14,16.38"
13546,2019-04-08 09:32:31,1.17,"13546,2019-04-08 09:32:31,1.17"
8072,2017-12-15 06:33:50,14.47,"8072,2017-12-15 06:33:50,14.47"
5740,2017-04-08 15:00:48,7.45,"5740,2017-04-08 15:00:48,7.45"
12678,2019-02-16 09:27:21,7.5,"12678,2019-02-16 09:27:21,7.5"
13840,2019-05-15 13:20:25,1.14,"13840,2019-05-15 13:20:25,1.14"
4863,2017-01-09 16:31:20,0.92,"4863,2017-01-09 16:31:20,0.92"
6306,2017-06-01 01:42:51,1.47,"6306,2017-06-01 01:42:51,1.47"
3292,2016-07-23 07:31:20,0.91,"3292,2016-07-23 07:31:20,0.91"
11688,2018-10-24 09:26:27,15.0,"11688,2018-10-24 09:26:27,15.0"
10899,2018-09-04 05:27:25,7.18,"10899,2018-09-04 05:27:25,7.18"
10623,2018-08-04 20:24:15,3.51,"10623,2018-08-04 20:24:15,3.51"
9686,2018-06-22 00:51:32,5.3,"9686,2018-06-22 00:51:32,5.3"
6184,2017-07-31 20:15:53,10.23,"6184,2017-07-31 20:15:53,10.23"
10672,2018-08-30 18:31:22,9.26,"10672,2018-08-30 18:31:22,9.26"
5662,2017-04-08 23:50:03,8.09,"5662,2017-04-08 23:50:03,8.09"
15736,2019-07-26 05:45:04,2.46,"15736,2019-07-26 05:45:04,2.46"
10422,2018-07-14 19:02:55,2.02,"10422,2018-07-14 19:02:55,2.02"
9470,2018-04-22 05:59:13,2.79,"9470,2018-04-22 05:59:13,2.79"
5861,2017-06-19 16:29:52,2.51,"5861,2017-06-19 16:29:52,2.51"
10321,2018-08-04 00:17:12,1.28,"10321,2018-08-04 00:17:12,1.28"
12773,2019-01-25 00:13:35,7.88,"12773,2019-01-25 00:13:35,7.88"
14740,2019-06-13 17:02:59,0.63,"14740,2019-06-13 17:02:59,0.63"
8044,2018-02-12 08:19:37,4.2,"8044,2018-02-12 08:19:37,4.2"
9598,2018-05-14 03:38:03,2.06,"9598,2018-05-14 03:38:03,2.06"
8061,2018-01-13 15:29:48,2.21,"8061,2018-01-13 15:29:48,2.21"
9037,2018-03-31 02:25:47,4.15,"9037,2018-03-31 02:25:47,4.15"
6978,2017-08-07 17:16:02,5.26,"6978,2017-08-07 17:16:02,5.26"
7939,2017-12-20 13:20:38,12.4,"7939,2017-12-20 13:20:38,12.4"
10781,2018-09-28 20:48:34,4.68,"10781,2018-09-28 20:48:34,4.68"
2462,2016-06-03 11:55:42,5.9,"2462,2016-06-03 11:55:42,5.9"
15387,2019-07-16 14:16:09,16.51,"15387,2019-07-16 14:16:09,16.51"
10561,2018-08-05 04:34:07,0.6,"10561,2018-08-05 04:34:07,0.6"
13781,2019-04-21 23:33:45,11.94,"13781,2019-04-21 23:33:45,11.94"
11519,2018-11-18 18:53:40,3.4,"11519,2018-11-18 18:53:40,3.4"
10604,2018-07-22 23:10:31,10.97,"10604,2018-07-22 23:10:31,10.97"
14943,2019-06-15 18:17:16,10.8,"14943,2019-06-15 18:17:16,10.8"
8894,2018-03-29 15:27:34,12.99,"8894,2018-03-29 15:27:34,12.99"
9673,2018-06-01 04:48:38,1.57,"9673,2018-06-01 04:48:38,1.57"
5528,2017-05-11 08:58:50,1.42,"5528,2017-05-11 08:58:50,1.42"
6275,2017-06-16 01:44:10,4.42,"6275,2017-06-16 01:44:10,4.42"
13298,2019-03-20 03:04:43,12.77,"13298,2019-03-20 03:04:43,12.77"
15502,2019-07-21 22:51:14,2.24,"15502,2019-07-21 22:51:14,2.24"
12297,2019-01-03 00:52:05,5.8,"12297,2019-01-03 00:52:05,5.8"
13347,2019-04-01 08:40:40,3.95,"13347,2019-04-01 08:40:40,3.95"
9579,2018-05-07 01:47:25,1.04,"9579,2018-05-07 01:47:25,1.04"
16093,2019-08-03 14:13:31,8.87,"16093,2019-08-03 14:13:31,8.87"
9286,2018-04-07 06:26:56,3.22,"9286,2018-04-07 06:26:56,3.22"
2641,2016-04-23 17:17:46,1.16,"2641,2016-04-23 17:17:46,1.16"
4121,2016-11-03 08:32:18,1.98,"4121,2016-11-03 08:32:18,1.98"
5711,2017-05-17 01:31:10,15.29,"5711,2017-05-17 01:31:10,15.29"
8852,2018-03-07 04:23:38,2.42,"8852,2018-03-07 04:23:38,2.42"
12942,2019-02-27 22:33:22,13.45,"12942,2019-02-27 22:33:22,13.45"
7981,2018-02-28 03:30:02,4.78,"7981,2018-02-28 03:30:02,4.78"
11589,2019-01-06 09:14:20,15.69,"11589,2019-01-06 09:14:20,15.69"
14376,2019-06-03 13:23:57,11.87,"14376,2019-06-03 13:23:57,11.87"
10486,2018-08-12 02:03:44,4.81,"10486,2018-08-12 02:03:44,4.81"
8403,2018-02-03 06:28:30,2.71,"8403,2018-02-03 06:28:30,2.71"
13308,2019-03-18 23:31:50,2.28,"13308,2019-03-18 23:31:50,2.28"
7388,2017-09-05 20:25:52,10.47,"7388,2017-09-05 20:25:52,10.47"
3714,2016-09-22 16:44:17,3.51,"3714,2016-09-22 16:44:17,3.51"
8636,2018-01-25 19:00:53,4.45,"8636,2018-01-25 19:00:53,4.45"
5962,2017-04-03 14:30:59,8.41,"5962,2017-04-03 14:30:59,8.41"
3400,2016-07-03 03:11:35,2.58,"3400,2016-07-03 03:11:35,2.58"
1977,2016-02-11 22:45:08,2.24,"1977,2016-02-11 22:45:08,2.24"
7632,2018-01-01 03:59:13,2.05,"7632,2018-01-01 03:59:13,2.05"
13593,2019-03-29 06:42:39,10.74,"13593,2019-03-29 06:42:39,10.74"
15393,2019-07-12 01:49:12,1.69,"15393,2019-07-12 01:49:12,1.69"
6429,2017-07-19 22:59:30,9.0,"6429,2017-07-19 22:59:30,9.0"
12319,2019-01-11 07:19:06,2.86,"12319,2019-01-11 07:19:06,2.86"
10723,2018-08-21 19:21:03,2.59,"10723,2018-08-21 19:21:03,2.59"
12363,2019-01-25 00:23:16,6.9,"12363,2019-01-25 00:23:16,6.9"
4645,2017-02-08 22:03:47,14.5,"4645,2017-02-08 22:03:47,14.5"
7468,2017-10-22 06:05:34,0.52,"7468,2017-10-22 06:05:34,0.52"
6606,2017-08-15 09:46:17,2.83,"6606,2017-08-15 09:46:17,2.83"
12649,2019-03-01 23:40:13,1.04,"12649,2019-03-01 23:40:13,1.04"
12706,2019-02-08 08:38:00,2.16,"12706,2019-02-08 08:38:00,2.16"
4162,2016-10-13 05:10:49,1.17,"4162,2016-10-13 05:10:49,1.17"
14749,2019-06-18 05:09:19,10.4,"14749,2019-06-18 05:09:19,10.4"
4411,2016-11-13 09:37:22,0.8,"4411,2016-11-13 09:37:22,0.8"
15787,2019-07-27 21:52:47,15.28,"15787,2019-07-27 21:52:47,15.28"
6430,2017-07-23 03:27:46,0.7,"6430,2017-07-23 03:27:46,0.7"
14575,2019-06-10 02:22:28,13.11,"14575,2019-06-10 02:22:28,13.11"
8776,2018-05-16 20:19:49,4.86,"8776,2018-05-16 20:19:49,4.86"
6593,2017-08-04 06:52:34,1.35,"6593,2017-08-04 06:52:34,1.35"
12576,2019-01-27 22:06:31,2.89,"12576,2019-01-27 22:06:31,2.89"
6202,2017-06-07 23:45:18,2.19,"6202,2017-06-07 23:45:18,2.19"
5194,2017-03-04 14:04:56,6.58,"5194,2017-03-04 14:04:56,6.58"
10288,2018-06-20 20:38:48,10.97,"10288,2018-06-20 20:38:48,10.97"
5951,2017-05-26 02:46:55,11.74,"5951,2017-05-26 02:46:55,11.74"
8769,2018-03-08 13:26:24,0.5,"8769,2018-03-08 13:26:24,0.5"
13514,2019-04-01 00:51:46,15.9,"13514,2019-04-01 00:51:46,15.9"
13298,2019-03-28 03:12:26,6.88,"13298,2019-03-28 03:12:26,6.88"
2085,2016-02-24 07:13:54,5.94,"2085,2016-02-24 07:13:54,5.94"
2495,2016-04-26 20:22:57,9.35,"2495,2016-04-26 20:22:57,9.35"
5420,2017-02-26 08:25:46,4.09,"5420,2017-02-26 08:25:46,4.09"
6705,2017-08-03 04:17:59,10.85,"6705,2017-08-03 04:17:59,10.85"
11717,2018-12-16 18:24:52,2.72,"11717,2018-12-16 18:24:52,2.72"
10164,2018-09-01 03:09:56,0.66,"10164,2018-09-01 03:09:56,0.66"
9233,2018-02-20 00:13:35,10.1,"9233,2018-02-20 00:13:35,10.1"
12492,2019-01-14 22:10:53,1.93,"12492,2019-01-14 22:10:53,1.93"
14671,2019-06-17 02:34:49,5.2,"14671,2019-06-17 02:34:49,5.2"
7583,2017-09-29 14:29:03,4.46,"7583,2017-09-29 14:29:03,4.46"
11706,2018-12-26 10:31:34,3.01,"11706,2018-12-26 10:31:34,3.01"
7820,2017-12-17 20:28:50,1.13,"7820,2017-12-17 20:28:50,1.13"
6652,2017-07-23 15:05:41,1.49,"6652,2017-07-23 15:05:41,1.49"
1734,2016-01-15 16:00:14,17.04,"1734,2016-01-15 16:00:14,17.04"
7886,2017-12-05 12:49:25,2.03,"7886,2017-12-05 12:49:25,2.03"
15649,2019-07-22 23:19:54,0.6,"15649,2019-07-22 23:19:54,0.6"
4958,2016-12-22 14:54:28,3.77,"4958,2016-12-22 14:54:28,3.77"
4439,2017-01-11 10:44:34,12.4,"4439,2017-01-11 10:44:34,12.4"
1405,2015-12-13 11:06:12,0.58,"1405,2015-12-13 11:06:12,0.58"
8714,2018-02-17 06:40:31,1.34,"8714,2018-02-17 06:40:31,1.34"
8317,2018-01-14 13:09:26,11.39,"8317,2018-01-14 13:09:26,11.39"
12285,2019-01-09 04:00:49,3.22,"12285,2019-01-09 04:00:49,3.22"
11696,2019-01-30 03:34:10,5.41,"11696,2019-01-30 03:34:10,5.41"
10216,2018-08-27 21:52:54,6.7,"10216,2018-08-27 21:52:54,6.7"
11809,2018-12-03 13:21:09,0.98,"11809,2018-12-03 13:21:09,0.98"
7429,2017-11-20 01:23:34,2.47,"7429,2017-11-20 01:23:34,2.47"
13645,2019-04-26 01:05:44,10.74,"13645,2019-04-26 01:05:44,10.74"
11113,2018-09-24 19:30:37,6.49,"11113,2018-09-24 19:30:37,6.49"
8872,2018-05-10 13:24:03,2.68,"8872,2018-05-10 13:24:03,2.68"
7782,2017-11-30 15:18:31,6.27,"7782,2017-11-30 15:18:31,6.27"
15695,2019-07-28 05:48:02,4.99,"15695,2019-07-28 05:48:02,4.99"
2739,2016-05-22 04:06:43,3.48,"2739,2016-05-22 04:06:43,3.48"
5502,2017-04-11 09:08:41,6.52,"5502,2017-04-11 09:08:41,6.52"
12099,2018-12-21 05:48:26,5.64,"12099,2018-12-21 05:48:26,5.64"
10748,2018-10-30 00:33:04,4.53,"10748,2018-10-30 00:33:04,4.53"
5794,2017-05-11 18:12:02,2.11,"5794,2017-05-11 18:12:02,2.11"
1824,2016-01-27 17:15:20,0.68,"1824,2016-01-27 17:15:20,0.68"
1387,2015-12-06 12:48:13,8.32,"1387,2015-12-06 12:48:13,8.32"
14213,2019-05-28 09:16:41,1.11,"14213,2019-05-28 09:16:41,1.11"
6712,2017-08-19 16:50:54,14.25,"6712,2017-08-19 16:50:54,14.25"
6002,2017-07-01 11:08:42,6.46,"6002,2017-07-01 11:08:42,6.46"
6261,2017-06-16 02:57:19,8.99,"6261,2017-06-16 02:57:19,8.99"
1969,2016-02-29 07:33:46,16.67,"1969,2016-02-29 07:33:46,16.67"
11340,2018-11-29 04:23:06,1.0,"11340,2018-11-29 04:23:06,1.0"
7899,2018-01-01 14:26:18,2.1,"7899,2018-01-01 14:26:18,2.1"
5678,2017-06-07 00:35:38,8.69,"5678,2017-06-07 00:35:38,8.69"
4895,2017-02-17 12:45:20,3.25,"4895,2017-02-17 12:45:20,3.25"
10257,2018-08-14 18:33:26,1.48,"10257,2018-08-14 18:33:26,1.48"
7628,2017-10-25 08:24:27,7.3,"7628,2017-10-25 08:24:27,7.3"
11538,2018-11-07 18:14:53,11.17,"11538,2018-11-07 18:14:53,11.17"
6253,2017-05-17 10:35:58,1.08,"6253,2017-05-17 10:35:58,1.08"
8252,2018-02-02 06:36:38,5.22,"8252,2018-02-02 06:36:38,5.22"
15990,2019-08-01 09:33:26,2.08,"15990,2019-08-01 09:33:26,2.08"
11795,2018-11-25 15:34:42,16.13,"11795,2018-11-25 15:34:42,16.13"
8649,2018-03-19 15:41:50,2.9,"8649,2018-03-19 15:41:50,2.9"
2774,2016-07-09 21:22:24,10.26,"2774,2016-07-09 21:22:24,10.26"
12850,2019-02-18 10:41:46,10.95,"12850,2019-02-18 10:41:46,10.95"
14013,2019-04-18 11:10:19,1.89,"14013,2019-04-18 11:10:19,1.89"
11296,2018-11-27 20:34:42,4.29,"11296,2018-11-27 20:34:42,4.29"
4032,2016-11-12 00:22:14,4.81,"4032,2016-11-12 00:22:14,4.81"
11397,2018-10-19 13:57:51,14.03,"11397,2018-10-19 13:57:51,14.03"
6626,2017-08-08 06:00:09,8.02,"6626,2017-08-08 06:00:09,8.02"
12895,2019-03-01 22:11:24,7.99,"12895,2019-03-01 22:11:24,7.99"
6582,2017-09-08 15:55:12,14.83,"6582,2017-09-08 15:55:12,14.83"
3220,2016-07-15 15:32:24,10.05,"3220,2016-07-15 15:32:24,10.05"
10223,2018-07-24 10:32:01,2.14,"10223,2018-07-24 10:32:01,2.14"
15470,2019-07-21 13:23:22,12.75,"15470,2019-07-21 13:23:22,12.75"
11705,2018-11-03 09:55:45,12.99,"11705,2018-11-03 09:55:45,12.99"
10774,2018-08-30 03:14:18,11.77,"10774,2018-08-30 03:14:18,11.77"
15493,2019-07-18 20:12:10,0.64,"15493,2019-07-18 20:12:10,0.64"
14632,2019-06-22 02:06:12,3.36,"14632,2019-06-22 02:06:12,3.36"
14724,2019-06-11 01:28:20,3.55,"14724,2019-06-11 01:28:20,3.55"
6072,2017-06-07 16:16:03,16.34,"6072,2017-06-07 16:16:03,16.34"
14019,2019-04-27 07:54:15,1.18,"14019,2019-04-27 07:54:15,1.18"
8347,2017-12-24 20:36:38,3.42,"8347,2017-12-24 20:36:38,3.42"
14863,2019-06-20 17:01:40,6.92,"14863,2019-06-20 17:01:40,6.92"
5098,2017-03-05 21:31:18,6.25,"5098,2017-03-05 21:31:18,6.25"
8446,2018-01-09 05:34:44,3.38,"8446,2018-01-09 05:34:44,3.38"
11491,2018-11-07 03:40:33,5.2,"11491,2018-11-07 03:40:33,5.2"
2369,2016-04-17 20:10:50,1.18,"2369,2016-04-17 20:10:50,1.18"
8422,2018-02-15 17:27:38,3.46,"8422,2018-02-15 17:27:38,3.46"
10918,2018-09-17 01:05:12,2.09,"10918,2018-09-17 01:05:12,2.09"
4564,2016-12-22 18:48:29,9.01,"4564,2016-12-22 18:48:29,9.01"
14489,2019-06-04 04:58:27,11.23,"14489,2019-06-04 04:58:27,11.23"
12250,2019-01-27 12:31:09,4.27,"12250,2019-01-27 12:31:09,4.27"
10118,2018-07-31 07:38:11,9.07,"10118,2018-07-31 07:38:11,9.07"
5315,2017-06-13 10:35:30,0.74,"5315,2017-06-13 10:35:30,0.74"
12765,2018-12-21 18:08:28,8.8,"12765,2018-12-21 18:08:28,8.8"
11800,2019-01-03 15:17:46,4.83,"11800,2019-01-03 15:17:46,4.83"
14414,2019-05-30 04:50:58,9.82,"14414,2019-05-30 04:50:58,9.82"
15821,2019-07-29 14:03:19,0.95,"15821,2019-07-29 14:03:19,0.95"
5736,2017-05-16 02:57:23,0.98,"5736,2017-05-16 02:57:23,0.98"
14269,2019-05-24 09:42:35,0.74,"14269,2019-05-24 09:42:35,0.74"
9576,2018-07-14 10:50:33,9.83,"9576,2018-07-14 10:50:33,9.83"
4183,2016-12-03 04:08:24,11.17,"4183,2016-12-03 04:08:24,11.17"
8198,2018-01-12 15:45:35,4.8,"8198,2018-01-12 15:45:35,4.8"
13784,2019-05-06 18:18:13,11.88,"13784,2019-05-06 18:18:13,11.88"
1129,2015-11-06 01:11:28,7.09,"1129,2015-11-06 01:11:28,7.09"
2844,2016-05-29 11:22:42,0.7,"2844,2016-05-29 11:22:42,0.7"
13995,2019-05-11 05:10:09,5.67,"13995,2019-05-11 05:10:09,5.67"
11104,2018-10-01 06:08:12,3.77,"11104,2018-10-01 06:08:12,3.77"
9588,2018-05-22 19:03:20,8.03,"9588,2018-05-22 19:03:20,8.03"
6080,2017-05-20 07:09:15,2.0,"6080,2017-05-20 07:09:15,2.0"
11056,2018-09-26 21:46:30,3.63,"11056,2018-09-26 21:46:30,3.63"
15203,2019-07-11 11:58:59,13.82,"15203,2019-07-11 11:58:59,13.82"
11355,2018-09-19 18:56:53,0.73,"11355,2018-09-19 18:56:53,0.73"
8163,2017-11-23 19:46:26,2.05,"8163,2017-11-23 19:46:26,2.05"
8495,2018-03-09 12:36:41,9.92,"8495,2018-03-09 12:36:41,9.92"
10853,2018-08-10 07:57:10,3.26,"10853,2018-08-10 07:57:10,3.26"
13565,2019-04-10 05:17:08,7.12,"13565,2019-04-10 05:17:08,7.12"
12458,2019-01-03 22:53:34,1.41,"12458,2019-01-03 22:53:34,1.41"
4621,2016-11-07 02:54:24,2.33,"4621,2016-11-07 02:54:24,2.33"
3647,2016-08-23 10:47:53,0.69,"3647,2016-08-23 10:47:53,0.69"
10037,2018-06-08 06:05:51,7.5,"10037,2018-06-08 06:05:51,7.5"
14420,2019-05-27 11:28:01,7.63,"14420,2019-05-27 11:28:01,7.63"
8079,2018-02-19 20:11:51,6.54,"8079,2018-02-19 20:11:51,6.54"
9745,2018-07-11 10:21:10,1.32,"9745,2018-07-11 10:21:10,1.32"
14134,2019-05-24 15:47:23,13.07,"14134,2019-05-24 15:47:23,13.07"
13090,2019-03-17 05:45:49,1.93,"13090,2019-03-17 05:45:49,1.93"
14980,2019-06-24 21:53:23,8.73,"14980,2019-06-24 21:53:23,8.73"
6728,2017-06-18 17:21:50,4.93,"6728,2017-06-18 17:21:50,4.93"
10930,2018-10-09 17:15:38,2.9,"10930,2018-10-09 17:15:38,2.9"
10465,2018-09-27 04:18:39,3.97,"10465,2018-09-27 04:18:39,3.97"
12607,2019-02-07 14:00:59,3.45,"12607,2019-02-07 14:00:59,3.45"
3912,2016-10-07 18:28:33,0.66,"3912,2016-10-07 18:28:33,0.66"
13846,2019-04-30 18:09:02,11.16,"13846,2019-04-30 18:09:02,11.16"
13043,2019-03-05 02:03:31,4.07,"13043,2019-03-05 02:03:31,4.07"
9079,2018-03-08 18:57:02,1.4,"9079,2018-03-08 18:57:02,1.4"
8378,2018-02-16 06:06:36,10.0,"8378,2018-02-16 06:06:36,10.0"
10802,2018-09-12 06:52:45,13.55,"10802,2018-09-12 06:52:45,13.55"
14561,2019-06-15 08:56:16,6.84,"14561,2019-06-15 08:56:16,6.84"
2770,2016-04-21 02:55:30,6.75,"2770,2016-04-21 02:55:30,6.75"
5062,2017-01-01 22:22:55,4.93,"5062,2017-01-01 22:22:55,4.93"
9424,2018-05-22 18:20:53,9.79,"9424,2018-05-22 18:20:53,9.79"
8669,2018-02-22 14:31:47,4.74,"8669,2018-02-22 14:31:47,4.74"
15919,2019-07-31 12:15:17,1.72,"15919,2019-07-31 12:15:17,1.72"
12622,2019-01-05 04:36:56,1.18,"12622,2019-01-05 04:36:56,1.18"
4447,2017-01-12 17:13:57,5.24,"4447,2017-01-12 17:13:57,5.24"
13211,2019-03-14 06:13:16,1.1,"13211,2019-03-14 06:13:16,1.1"
5829,2017-04-25 14:49:28,1.59,"5829,2017-04-25 14:49:28,1.59"
2052,2016-02-28 01:22:17,4.39,"2052,2016-02-28 01:22:17,4.39"
6175,2017-06-21 02:08:25,1.98,"6175,2017-06-21 02:08:25,1.98"
5660,2017-05-21 03:33:44,5.25,"5660,2017-05-21 03:33:44,5.25"
1595,2016-01-11 09:21:12,4.91,"1595,2016-01-11 09:21:12,4.91"
4540,2017-02-06 22:36:51,12.32,"4540,2017-02-06 22:36:51,12.32"
8911,2018-02-24 22:20:16,2.4,"8911,2018-02-24 22:20:16,2.4"
4635,2016-12-30 14:17:14,3.22,"4635,2016-12-30 14:17:14,3.22"
10985,2018-09-11 01:22:37,0.8,"10985,2018-09-11 01:22:37,0.8"
9601,2018-07-21 09:21:34,5.61,"9601,2018-07-21 09:21:34,5.61"
10553,2018-08-05 16:34:26,2.37,"10553,2018-08-05 16:34:26,2.37"
9112,2018-06-06 14:58:29,8.57,"9112,2018-06-06 14:58:29,8.57"
1040,2015-10-19 21:42:08,7.17,"1040,2015-10-19 21:42:08,7.17"
4254,2016-12-18 01:56:16,17.23,"4254,2016-12-18 01:56:16,17.23"
14648,2019-06-04 20:22:56,1.77,"14648,2019-06-04 20:22:56,1.77"
1125,2015-10-29 13:54:20,4.96,"1125,2015-10-29 13:54:20,4.96"
8623,2018-04-05 18:44:30,10.71,"8623,2018-04-05 18:44:30,10.71"
6752,2017-08-15 14:42:36,7.23,"6752,2017-08-15 14:42:36,7.23"
6972,2017-08-19 13:12:07,15.19,"6972,2017-08-19 13:12:07,15.19"
4184,2016-09-19 18:49:24,1.11,"4184,2016-09-19 18:49:24,1.11"
15565,2019-07-21 18:28:55,8.2,"15565,2019-07-21 18:28:55,8.2"
14476,2019-06-01 22:37:32,16.84,"14476,2019-06-01 22:37:32,16.84"
9489,2018-03-28 19:05:50,4.09,"9489,2018-03-28 19:05:50,4.09"
